,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,Class Instr Name,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2450,Summer 2023,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,72471,201, ,Intro Biochemistry,LEC,63,3.0,3.16,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Badtke,Matthew P",100,3.16,3.0,199.08,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2450,Summer 2023,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,72472,203, ,Intro Biochemistry,DIS,20,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,26705780,"Yin,Shuyao",100,0.84,0.8,16.80,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,72473,202, ,Intro Biochemistry,DIS,13,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,30638502,"Lachapelle,Sarah",100,0.84,0.8,10.92,188900,LSA Biology - Undergraduate,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,72505,204, ,Intro Biochemistry,DIS,13,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,30638502,"Lachapelle,Sarah",100,0.84,0.8,10.92,188900,LSA Biology - Undergraduate,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018177,1,1,1,MCDB,"Molec, Cell & Develop Biology",310,73363,205, ,Intro Biochemistry,DIS,17,0.8,0.84,4.00,4.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,26705780,"Yin,Shuyao",100,0.84,0.8,14.28,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018445,1,1,1,ANTHRBIO,"Anthropology,Biological",297,73464,201, ,Bio Anth Topics,LEC,22,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,22571569,"Contreras,Paloma",100,3.00,3.0,66.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018446,1,1,1,ANTHRARC,Anthropological Archaeology,296,73380,201, ,Archaeology Topics,LEC,14,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,55611708,"Nash,Brendan Sean",100,3.00,3.0,42.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018447,1,1,1,ANTHRCUL,"Anthropology,Cultural",298,73259,201, ,Sociocul Anth Topics,LEC,21,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,65789342,"Phillips,Janaki",100,3.00,3.0,63.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018448,1,1,1,ANTHRCUL,"Anthropology,Cultural",299,73694,201, ,Ling Anth Topics,LEC,10,3.0,3.00,3.00,3.00,172000,Anthropology Department,LSA,L S A,1,75891770,"Van Rheenen,Moniek",100,3.00,3.0,30.00,172000,LSA Anthropology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,018477,1,1,1,EPID,Epidemiology,747,71443,201, ,Success Scient Writ,LEC,5,1.3,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,"Iskander,John Kennedy",50,0.50,0.7,2.50,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor,Visiting,NOT,Non Tenure Not On Track,201050,VISITING PROFESSOR
2450,Summer 2023,018477,1,1,1,EPID,Epidemiology,747,71443,201, ,Success Scient Writ,LEC,5,1.3,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,"Siegel,Paul Z",50,0.50,0.7,2.50,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor,Visiting,NOT,Non Tenure Not On Track,201050,VISITING PROFESSOR
2450,Summer 2023,018614,1,1,36,PSYCH,Psychology,420,73937,036, ,Adv Reading NS,IND,1,0.0,4.00,1.00,4.00,185500,Psychology Department,LSA,L S A,1,,"Tronson,Natalie",100,4.00,0.0,4.00,185500,LSA Psychology,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,018798,1,1,3,POLSCI,Political Science,832,72732,213, ,Math Stat Soc Sci,SEM,2,3.2,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Franzese,Rob",100,3.00,3.2,6.00,584000,CPS- Ctr for Political Studies,INST_SOC_RESEARCH,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2450,Summer 2023,018798,1,1,10,POLSCI,Political Science,832,72783,220, ,Math Stat Soc Sci,SEM,1,3.2,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Franzese,Rob",100,3.00,3.2,3.00,584000,CPS- Ctr for Political Studies,INST_SOC_RESEARCH,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2450,Summer 2023,018798,1,1,13,POLSCI,Political Science,832,73171,223, ,Math Stat Soc Sci,SEM,2,3.2,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Franzese,Rob",100,3.00,3.2,6.00,584000,CPS- Ctr for Political Studies,INST_SOC_RESEARCH,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2450,Summer 2023,018798,1,1,18,POLSCI,Political Science,832,73779,210, ,Math Stat Soc Sci,SEM,1,3.2,3.00,3.00,3.00,185000,Political Science Department,LSA,L S A,1,,"Franzese,Rob",100,3.00,3.2,3.00,584000,CPS- Ctr for Political Studies,INST_SOC_RESEARCH,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2450,Summer 2023,019936,1,1,1,BIOLOGY,Biology,207,73334,711, ,Microbiology,LEC,10,11.1,4.00,4.00,4.00,188900,Biology Department,LSA,L S A,1,,"Denef,Vincent J",50,2.00,5.6,20.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,019936,1,1,1,BIOLOGY,Biology,207,73334,711, ,Microbiology,LEC,10,11.1,4.00,4.00,4.00,188900,Biology Department,LSA,L S A,1,,"Duhaime,Melissa",50,2.00,5.6,20.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2450,Summer 2023,019943,1,1,98,CHEM,Chemistry,218,73828,098, ,Ind Study Biochem,IND,1,0.0,1.00,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,,"Nolta,Kathleen V",100,1.00,0.0,1.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,019947,1,1,98,CHEM,Chemistry,398,73878,098, ,Ugrad Res Biochem,IND,2,0.0,3.00,1.00,4.00,173500,Chemistry Department,LSA,L S A,1,,"Nolta,Kathleen V",100,3.00,0.0,6.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,019947,1,1,210,CHEM,Chemistry,398,73885,210, ,Ugrad Res Biochem,IND,1,0.0,3.00,1.00,4.00,173500,Chemistry Department,LSA,L S A,1,,"Narayan,Alison Rae Hardin",100,3.00,0.0,3.00,500100,Life Sciences Institute-Admin,LIFE_SCIENCES_INST,2,Associate Professor,Research,NA,Not Applicable,129520,RESEARCH ASSOCIATE PROFESSOR
2450,Summer 2023,019956,1,1,1,COMM,Communication Studies,102,73620,201, ,Process & Effects,LEC,18,2.0,2.67,4.00,4.00,188300,Communication and Media,LSA,L S A,1,,"Campbell,Scott Walker",100,2.67,2.0,48.06,188300,LSA Communication and Media,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,019956,1,1,1,COMM,Communication Studies,102,73622,202, ,Process & Effects,DIS,18,1.0,1.33,4.00,4.00,188300,Communication and Media,LSA,L S A,1,,Unknown,100,1.33,1.0,23.94,188300,LSA Communication and Media,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2450,Summer 2023,020042,1,1,1,PHIL,Philosophy,303,73756,201, ,Intro Symbol Logic,LEC,12,3.0,3.00,3.00,3.00,184000,Philosophy Department,LSA,L S A,1,,"McNamara,Calum Andrew",100,3.00,3.0,36.00,184000,LSA Philosophy,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2450,Summer 2023,020072,1,1,1,SPANISH,Spanish,430,73605,201, ,Adv Stds Hisp Cult,LEC,9,3.0,3.00,3.00,3.00,186500,Romance Languages Department,LSA,L S A,1,,"Herrero-Olaizola,Alejandro",100,3.00,3.0,27.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,020131,1,1,1,AT,Athletic Training,501,73395,201, ,Prev&Care Ath Inj,LEC,20,3.0,3.00,3.00,3.00,450000,School of Kinesiology,KIN,Kin,1,,"Pickerman,Joel Gregory",100,3.00,3.0,60.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2450,Summer 2023,020133,1,1,1,AT,Athletic Training,504,73398,201, ,Low Extrem Lab,LEC,20,2.0,1.00,1.00,1.00,450000,School of Kinesiology,KIN,Kin,1,,"Czajka,Brian",100,1.00,2.0,20.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2450,Summer 2023,020134,1,1,1,AT,Athletic Training,503,73397,201, ,Low Extrem Eval,LEC,21,3.0,3.00,3.00,3.00,450000,School of Kinesiology,KIN,Kin,1,,"Czajka,Brian",100,3.00,3.0,63.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2450,Summer 2023,020264,1,1,35,CONDUCT,Conducting,507,71794,201, ,Special Projects,LAB,6,3.3,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,"Haithcock,Michael L",50,1.00,1.7,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,020264,1,1,35,CONDUCT,Conducting,507,71794,201, ,Special Projects,LAB,6,3.3,2.00,2.00,2.00,420000,"School of Music, Theatre & Dan",MUS,Music,1,,"Snyder,Courtney",50,1.00,1.7,6.00,420000,"School of Music,Theatre&Dance",SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,020318,1,1,1,EPID,Epidemiology,757,72562,201, ,Introduction to Syst,LEC,9,1.3,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,Unknown,100,1.00,1.3,9.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2450,Summer 2023,020424,1,1,1,ASTRO,Astronomy,127,73815,001, ,Naked Eye Astronomy,LEC,23,1.0,1.00,1.00,1.00,172500,Astronomy Department,LSA,L S A,1,,"Lopresto,Michael C",100,1.00,1.0,23.00,172500,LSA Astronomy,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2450,Summer 2023,020426,1,1,1,BIOLOGY,Biology,107,73279,201, ,Evolution of Life,LEC,26,3.0,3.00,3.00,3.00,188900,Biology Department,LSA,L S A,1,,"Carpenter,Lynn L",100,3.00,3.0,78.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,020426,1,1,1,BIOLOGY,Biology,107,73824,202, ,Evolution of Life,LEC,26,3.0,3.00,3.00,3.00,188900,Biology Department,LSA,L S A,1,,"Carpenter,Lynn L",100,3.00,3.0,78.00,189100,LSA Ecology & Evolutionary Bio,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,020971,1,1,1,EPID,Epidemiology,761,72565,201, ,Social Determinants,LEC,4,1.3,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,"Mendes de Leon,Carlos F",100,1.00,1.3,4.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor,Visiting,NOT,Non Tenure Not On Track,201050,VISITING PROFESSOR
2450,Summer 2023,021070,1,1,1,MCDB,"Molec, Cell & Develop Biology",426,73630,201,C,Molec Endocrinology,LEC,10,3.0,3.00,3.00,3.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Duan,Cunming",100,3.00,3.0,30.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021429,1,1,1,EARTH,Earth & Environmental Sciences,450,73337,711,C,Ecosyst Sci Rockies,LEC,17,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Carvalho,Monica",25,1.50,1.5,25.50,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2450,Summer 2023,021429,1,1,1,EARTH,Earth & Environmental Sciences,450,73337,711,C,Ecosyst Sci Rockies,LEC,17,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Dick,Gregory James",50,3.00,3.0,51.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021429,1,1,1,EARTH,Earth & Environmental Sciences,450,73337,711,C,Ecosyst Sci Rockies,LEC,17,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Sheldon,Nathan Dale",25,1.50,1.5,25.50,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021429,1,1,2,EARTH,Earth & Environmental Sciences,450,73078,712,C,Ecosyst Sci Rockies,LEC,14,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Clark,Marin Kristen",34,2.04,2.0,28.56,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021429,1,1,2,EARTH,Earth & Environmental Sciences,450,73078,712,C,Ecosyst Sci Rockies,LEC,14,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Cory,Rose",33,1.98,2.0,27.72,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021429,1,1,2,EARTH,Earth & Environmental Sciences,450,73078,712,C,Ecosyst Sci Rockies,LEC,14,6.0,6.00,6.00,6.00,177000,Earth & Environmental Sciences,LSA,L S A,1,,"Lange,Rebecca Ann",33,1.98,2.0,27.72,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,021578,1,1,1,STDABRD,Study Abroad,486,73532,201, ,Sciences Po Paris FR,LEC,3,3.7,3.67,1.00,15.00,171500,Office of International Progra,LSA,L S A,0,,Unknown,100,3.67,3.7,11.01,171500,LSA UG: CGIS,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2450,Summer 2023,021617,1,1,46,KINESLGY,Kinesiology,402,73924,046, ,Teach Exper,IND,1,0.0,2.00,1.00,3.00,450000,School of Kinesiology,KIN,Kin,1,,"Czajka,Brian",100,2.00,0.0,2.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,3,Assistant Professor,Clinical,NOT,Non Tenure Not On Track,202140,CLINICAL ASST PROF
2450,Summer 2023,021649,1,1,1,FTVM,"Film, Television, and Media",366,73258,201, ,"Film,TV&Pop Cult",LEC,24,3.0,3.00,3.00,3.00,191600,"Film, Television, and Media",LSA,L S A,1,62370327,"Schulze,Joshua Maximillian",100,3.00,3.0,72.00,191600,"LSA Film,Television,and Media",COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,021649,1,1,2,FTVM,"Film, Television, and Media",366,73358,202, ,"Film,TV&Pop Cult",LEC,13,3.0,3.00,3.00,3.00,191600,"Film, Television, and Media",LSA,L S A,1,,"Noble-Olson,Matthew David",100,3.00,3.0,39.00,191600,"LSA Film,Television,and Media",COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2450,Summer 2023,022004,1,1,1,EPID,Epidemiology,766,71343,201, ,Analysis of Longitud,LEC,11,1.3,1.00,1.00,1.00,458000,Epidemiology Department,PH,Pub Health,1,,"Sen,Ananda",100,1.00,1.3,11.00,458000,Epidemiology Department,SCHOOL_PUB_HEALTH,1,Professor,Adjunct,NOT,Non Tenure Not On Track,202700,LEO Adjunct Professor
2450,Summer 2023,022078,1,1,22,GREEKMOD,Modern Greek,499,73776,022, ,Supervised Reading,IND,1,0.0,1.00,1.00,3.00,174000,Classical Studies Department,LSA,L S A,1,,"Leontis,Artemis S",100,1.00,0.0,1.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,022146,1,1,1,SPANISH,Spanish,298,73361,201,C,Intro Spanish Ling,LEC,10,3.0,3.00,3.00,3.00,186500,Romance Languages Department,LSA,L S A,1,,"Garcia-Amaya,Lorenzo",100,3.00,3.0,30.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,038690,1,1,6,CLCIV,Classical Civilization,499,73944,006, ,Supervised Reading,IND,1,0.0,3.00,1.00,3.00,174000,Classical Studies Department,LSA,L S A,1,,"Potter,David S",100,3.00,0.0,3.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,039003,1,1,1,ARCH,Architecture,402,71572,201, ,Arch Design,LAB,13,8.0,6.00,6.00,6.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Fure,Adam",50,3.00,4.0,39.00,372100,Architecture,COLL_ARCH_URN_PLN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,039003,1,1,1,ARCH,Architecture,402,71572,201, ,Arch Design,LAB,13,8.0,6.00,6.00,6.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Nazmeeva,Alina",50,3.00,4.0,39.00,372100,Architecture,COLL_ARCH_URN_PLN,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2450,Summer 2023,039009,1,1,1,ARCH,Architecture,409,73891,201,C,Special Topics Arch,LEC,10,3.0,3.00,3.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Mankouche,Steven Y",100,3.00,3.0,30.00,372100,Architecture,COLL_ARCH_URN_PLN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,039197,1,1,1,PSYCH,Psychology,325,73514,201,C,Detroit Initiative,LAB,15,1.5,3.00,3.00,3.00,185500,Psychology Department,LSA,L S A,1,,"Fabian,Cathryn",100,3.00,1.5,45.00,185500,LSA Psychology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2450,Summer 2023,039297,1,1,15,MCDB,"Molec, Cell & Develop Biology",300,73908,015, ,Undergrad Research,IND,1,0.0,3.00,1.00,3.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Chapman,Matthew R",100,3.00,0.0,3.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,039297,1,1,20,MCDB,"Molec, Cell & Develop Biology",300,73938,020, ,Undergrad Research,IND,1,0.0,3.00,1.00,3.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Duan,Cunming",100,3.00,0.0,3.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,039297,1,1,218,MCDB,"Molec, Cell & Develop Biology",300,73827,218, ,Undergrad Research,IND,1,0.0,3.00,1.00,3.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Aton,Sara Jo",100,3.00,0.0,3.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,039304,1,1,20,MCDB,"Molec, Cell & Develop Biology",700,73918,020, ,Advanced Studies,IND,1,0.0,1.00,1.00,8.00,189000,"Molecular,Cell & Devel Biology",LSA,L S A,1,,"Duan,Cunming",100,1.00,0.0,1.00,189000,LSA Molec./Cell./Develop. Bio,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,039324,1,1,26,THTREMUS,Theatre & Drama,417,73846,026, ,Theatre Internship,IND,1,0.0,3.00,1.00,3.00,433000,Theatre And Drama,MUS,Music,1,,"Casas,Jose",100,3.00,0.0,3.00,433000,SMTD Theatre & Drama,SCHOOL_MUSIC,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,039347,1,1,1,PSYCH,Psychology,457,73692,201, ,Curr Topic Dev Psych,SEM,18,2.0,3.00,3.00,3.00,185500,Psychology Department,LSA,L S A,1,,"Jodl,Kathleen M",100,3.00,2.0,54.00,185500,LSA Psychology,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,039466,1,1,481,PSYCH,Psychology,421,73951,481, ,Adv Reading Soc Sci,IND,1,0.0,1.00,1.00,4.00,185500,Psychology Department,LSA,L S A,1,,"Ward,Lucretia M",100,1.00,0.0,1.00,185500,LSA Psychology,COLLEGE_OF_LSA,7,Other CRAS Instructional, ,NA,Not Applicable,107000,ASSOCIATE CHAIR
2450,Summer 2023,039555,1,1,1,COMPLIT,Comparative Literature,122,72474,201, ,Writing World Lits,REC,17,3.0,4.00,4.00,4.00,191400,Comparative Literature Program,LSA,L S A,1,84280769,"Tapia,Katherine Janeth",100,4.00,3.0,68.00,191400,LSA Comparative Literature,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,039569,1,1,1,SOC,Sociology,345,73111,201,C,Soc of Sexualities,LEC,27,3.0,3.00,3.00,3.00,187500,Sociology Department,LSA,L S A,1,31168902,"Field,Taylor Louise",100,3.00,3.0,81.00,187500,LSA Sociology,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2450,Summer 2023,039573,1,1,1,ARCH,Architecture,416,71644,201, ,Design Fundamentals,LEC,15,1.0,0.86,3.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Fure,Adam",100,0.86,1.0,12.90,372100,Architecture,COLL_ARCH_URN_PLN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,039573,1,1,1,ARCH,Architecture,416,71645,202, ,Design Fundamentals,DIS,15,2.5,2.14,3.00,3.00,372100,College of Arch & Urb Planning,AUP,Arch & UP,1,,"Fure,Adam",100,2.14,2.5,32.10,372100,Architecture,COLL_ARCH_URN_PLN,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,039585,1,1,36,MOVESCI,Movement Science,390,73899,036, ,Field Exp MVS,IND,1,0.0,2.00,1.00,8.00,450000,School of Kinesiology,KIN,Kin,1,,"Kern,Kathy Lamet",100,2.00,0.0,2.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,040160,1,1,1,CHEM,Chemistry,126,72465,100, ,Gen Chem Lab II,LEC,56,1.0,1.00,1.00,1.00,173500,Chemistry Department,LSA,L S A,1,,"Poniatowski,Alex",100,1.00,1.0,56.00,173500,LSA Chemistry,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,040181,1,1,300,ENGR,Engineering,301,73597,300, ,Engr Ugrad Stdy Abrd,LEC,8,3.0,3.00,1.00,16.00,210400,Engineering Undergraduate Educ,ENG,Eng,1,,"Cotel,Aline J",100,3.00,3.0,24.00,215000,Civil & Environmental Engr,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2450,Summer 2023,040386,3,1,1,INTLSTD,International Studies,101,73019,201,C,Int to Intnl Studies,LEC,24,3.0,3.00,3.00,3.00,193700,LSA II: Prg Intl Comp Studies,LSA,L S A,1,,"Marcum,Anthony Scott",100,3.00,3.0,72.00,193700,LSA II: Prg Intl Comp Studies,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2450,Summer 2023,040763,1,1,1,TO,Technology & Operations,703,73841,001, ,Tauber Inst Team Prj,REC,5,3.0,3.00,3.00,3.00,380000,School of Business Admin,BA,Ross Sch,1,,"Ahn,Hyun-Soo",100,3.00,3.0,15.00,380000,Ross School of Business,SCHOOL_BUS_ADMIN,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2450,Summer 2023,040786,1,1,4,CLARCH,Classical Archaeology,497,73889,004, ,Prac Field Arch,IND,1,0.0,1.00,1.00,3.00,174000,Classical Studies Department,LSA,L S A,1,,"Ratte,Christopher John",100,1.00,0.0,1.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
